Wall time,Step,Value
1714695792.5263593,2048,-4524.9423828125
1714695861.028233,4096,-4945.994140625
1714695934.6382184,6144,-4878.35791015625
1714696008.9020634,8192,-4966.3583984375
1714696081.9307833,10240,-4789.31640625
1714696155.4716177,12288,-4478.2958984375
1714696229.6744263,14336,-4353.29541015625
1714696304.9193168,16384,-4418.3037109375
1714696382.0220618,18432,-4572.32666015625
1714696457.2505124,20480,-4547.275390625
1714696534.6492984,22528,-4695.3271484375
1714696613.6867774,24576,-4585.3232421875
1714696691.9979422,26624,-4558.31103515625
1714696768.9476168,28672,-4593.28857421875
1714696847.700633,30720,-4447.259765625
1714696926.7841353,32768,-4464.28173828125
1714697007.5740407,34816,-4625.3046875
1714697085.4943254,36864,-4490.29296875
1714697164.5087178,38912,-4515.314453125
1714697242.453872,40960,-4567.28369140625
1714697322.3686335,43008,-4007.17431640625
1714697401.0129025,45056,-3753.171875
1714697481.018735,47104,-3898.186279296875
1714697561.5039914,49152,-4086.205810546875
1714697642.7686074,51200,-3755.15869140625
1714697721.4313877,53248,-3988.204833984375
1714697799.8862169,55296,-4084.2255859375
1714697876.1559787,57344,-3607.181396484375
1714697955.6429236,59392,-3502.160400390625
1714698035.7020266,61440,-3676.17041015625
1714698113.6060364,63488,-3873.14013671875
1714698196.1536624,65536,-3656.094482421875
1714698277.2438626,67584,-3173.06103515625
1714698357.4252882,69632,-2893.9853515625
1714698435.0687687,71680,-3200.06396484375
1714698513.042272,73728,-3027.07666015625
1714698592.1814826,75776,-3088.06201171875
1714698670.676202,77824,-2874.058837890625
1714698748.6907234,79872,-2644.0087890625
1714698827.321887,81920,-2770.996826171875
1714698903.2415576,83968,-2735.98974609375
1714698980.3671358,86016,-2547.96630859375
1714699058.478841,88064,-2477.988037109375
1714699135.8752463,90112,-2335.970703125
1714699212.865926,92160,-2204.94677734375
1714699290.5054085,94208,-2453.984130859375
1714699367.072708,96256,-2507.97607421875
1714699442.8870094,98304,-2453.966064453125
1714699518.792995,100352,-2189.932861328125
1714699596.0748389,102400,-2107.94775390625
1714699672.9818585,104448,-1875.9189453125
1714699750.1363125,106496,-1905.9755859375
1714699827.3852742,108544,-2032.9412841796875
1714699902.1045573,110592,-2182.9501953125
1714699979.1825721,112640,-1966.94482421875
1714700054.9336834,114688,-1873.9283447265625
1714700132.552769,116736,-1957.91796875
1714700208.888844,118784,-1759.9327392578125
1714700287.4771025,120832,-1697.9146728515625
1714700364.882688,122880,-1528.9246826171875
1714700439.8163989,124928,-1461.9271240234375
1714700516.278343,126976,-1476.9124755859375
1714700593.5507057,129024,-1525.9222412109375
1714700670.56426,131072,-1262.912109375
1714700747.543921,133120,-1363.9207763671875
1714700824.3242178,135168,-1340.939208984375
1714700901.7233388,137216,-1111.9078369140625
1714700978.1699743,139264,-1214.91162109375
1714701056.7826645,141312,-1163.914794921875
1714701134.68814,143360,-1332.91064453125
1714701212.862251,145408,-1057.908203125
1714701289.7072217,147456,-1088.912109375
1714701365.4795628,149504,-1050.910400390625
1714701442.0080125,151552,-984.9078369140625
1714701518.7894113,153600,-890.9107666015625
1714701596.0733116,155648,-1042.9129638671875
1714701673.3505526,157696,-926.913330078125
1714701751.2614486,159744,-1034.912841796875
1714701828.0734348,161792,-854.9075927734375
1714701904.82043,163840,-930.9115600585938
1714701981.1102066,165888,-846.9090576171875
1714702058.7269826,167936,-872.910888671875
1714702133.7064497,169984,-679.9078369140625
1714702211.6600275,172032,-657.9091186523438
1714702287.4298267,174080,-638.9149780273438
1714702363.9657676,176128,-634.9075927734375
1714702441.2656968,178176,-667.909423828125
1714702517.1518652,180224,-715.90673828125
1714702593.6773996,182272,-669.9118041992188
1714702671.6732588,184320,-602.9112548828125
1714702750.5710268,186368,-594.9111328125
1714702827.1573076,188416,-557.91064453125
1714702905.022145,190464,-461.9058532714844
1714702981.8225992,192512,-565.9153442382812
1714703059.7774315,194560,-428.9089050292969
1714703138.1197577,196608,-441.9127197265625
1714703220.2090893,198656,-396.90850830078125
1714703300.3181624,200704,-403.90338134765625
