Wall time,Step,Value
1714643679.9361987,500,-4821.4912109375
1714643692.0896788,1000,-4963.9921875
1714643702.6519892,1500,-4817.7490234375
1714643713.311418,2000,-4893.5087890625
1714643723.694535,2500,-4774.806640625
1714643734.4078937,3000,-5010.89013671875
1714643744.514824,3500,-5161.06884765625
1714643755.199198,4000,-5303.94189453125
1714643765.9099867,4500,-5395.4462890625
1714643776.3331866,5000,-5493.37109375
1714643787.6547015,5500,-5484.94091796875
1714643798.522614,6000,-5520.169921875
1714643808.7856197,6500,-5636.58642578125
1714643819.8151498,7000,-5727.63037109375
1714643830.113545,7500,-5811.68505859375
1714643840.764054,8000,-5940.7392578125
1714643851.833071,8500,-5970.77099609375
1714643862.633486,9000,-6060.81396484375
1714643873.428498,9500,-6164.83544921875
1714643883.897484,10000,-6060.80322265625
1714643894.4441354,10500,-5977.78125
1714643904.62208,11000,-5950.759765625
1714643915.200048,11500,-5746.70556640625
1714643925.905252,12000,-5835.73828125
1714643936.2170126,12500,-5822.74853515625
1714643946.9575925,13000,-5815.73828125
1714643957.3450727,13500,-5733.6953125
1714643967.6088977,14000,-5610.662109375
1714643978.053764,14500,-5533.62841796875
1714643989.114211,15000,-5563.62841796875
1714643999.933646,15500,-5456.595703125
1714644010.3349092,16000,-5527.61767578125
1714644020.8239105,16500,-5599.650390625
1714644032.4580605,17000,-5631.650390625
1714644042.971844,17500,-5575.6259765625
1714644054.0469787,18000,-5534.6259765625
1714644065.133822,18500,-5477.6044921875
1714644076.0603914,19000,-5481.6044921875
1714644086.5932686,19500,-5440.60302734375
1714644096.9556355,20000,-5498.61474609375
1714644108.0565991,20500,-5604.65869140625
1714644119.166972,21000,-5607.65966796875
1714644129.5586298,21500,-5549.6484375
1714644140.2660587,22000,-5607.65869140625
1714644151.1499834,22500,-5492.61474609375
1714644162.10228,23000,-5351.5712890625
1714644172.8880813,23500,-5406.59521484375
1714644182.6318471,24000,-5527.6171875
1714644193.2775586,24500,-5563.6279296875
1714644204.0127072,25000,-5600.6279296875
1714644214.456338,25500,-5604.6298828125
1714644225.0160966,26000,-5641.6513671875
1714644235.7607837,26500,-5561.62890625
1714644246.210732,27000,-5501.5966796875
1714644256.7983897,27500,-5525.595703125
1714644267.1225557,28000,-5427.5634765625
1714644278.3746724,28500,-5497.6083984375
1714644288.9180608,29000,-5468.619140625
1714644300.0358233,29500,-5503.64013671875
1714644310.9421823,30000,-5387.59716796875
1714644321.9255908,30500,-5317.57568359375
1714644333.252357,31000,-5244.5751953125
1714644343.663915,31500,-5155.552734375
1714644354.6518955,32000,-5201.5537109375
1714644364.9701414,32500,-5158.5537109375
1714644376.1334772,33000,-5188.5537109375
1714644386.9708083,33500,-5198.54345703125
1714644397.9911795,34000,-5258.54296875
1714644408.4976292,34500,-5315.5537109375
1714644419.4134157,35000,-5347.54296875
1714644430.2892857,35500,-5243.4990234375
1714644441.3525088,36000,-5322.5302734375
1714644452.3330429,36500,-5374.54150390625
1714644463.5427408,37000,-5425.51904296875
1714644474.2433667,37500,-5502.541015625
1714644484.6336675,38000,-5420.52880859375
1714644495.2691705,38500,-5327.4970703125
1714644505.3214417,39000,-5167.47412109375
1714644516.2131166,39500,-5037.4423828125
1714644527.0207226,40000,-4863.39697265625
1714644537.1016607,40500,-4850.40771484375
1714644548.1402571,41000,-4878.4306640625
1714644558.4547305,41500,-4865.3984375
1714644569.1349497,42000,-4757.375
1714644579.9887047,42500,-4541.36279296875
1714644590.2693467,43000,-4534.375
1714644600.6867383,43500,-4491.35205078125
1714644610.74536,44000,-4373.318359375
1714644621.0637565,44500,-4198.318359375
1714644631.8802857,45000,-4224.296875
1714644642.7346597,45500,-4112.26416015625
1714644653.4671214,46000,-3977.253173828125
1714644664.2603223,46500,-3803.222900390625
1714644674.866015,47000,-3735.202880859375
1714644685.64212,47500,-3673.192626953125
1714644696.269579,48000,-3707.194580078125
1714644707.1778352,48500,-3795.22705078125
1714644717.9766853,49000,-3777.214599609375
1714644728.2304878,49500,-3680.215087890625
1714644738.8493242,50000,-3609.2275390625
1714644749.7497978,50500,-3618.205322265625
1714644760.7462227,51000,-3656.205810546875
1714644771.4253256,51500,-3393.173095703125
1714644781.8160381,52000,-3227.162109375
1714644792.386202,52500,-3104.131103515625
1714644802.5385284,53000,-3094.1337890625
1714644813.1397853,53500,-2989.099365234375
1714644824.1198635,54000,-2934.078125
1714644834.9661016,54500,-2768.077392578125
1714644846.1471586,55000,-2839.06591796875
1714644856.76594,55500,-2672.021728515625
1714644867.0593276,56000,-2604.031494140625
1714644877.8728745,56500,-2359.98828125
1714644888.610342,57000,-2237.987060546875
1714644898.2567506,57500,-2392.019287109375
1714644909.1889777,58000,-2332.009033203125
1714644919.7826843,58500,-2451.029541015625
1714644930.6991923,59000,-2584.050048828125
1714644941.5194418,59500,-2564.040283203125
1714644952.5024798,60000,-2540.037353515625
1714644962.6988008,60500,-2555.02490234375
1714644972.6302147,61000,-2306.980712890625
1714644983.1099126,61500,-2219.9619140625
1714644994.1646392,62000,-1996.929443359375
1714645005.1589313,62500,-1835.919189453125
1714645015.4508317,63000,-1795.921142578125
1714645026.152895,63500,-1874.9442138671875
1714645036.9169192,64000,-1787.9544677734375
1714645047.6394057,64500,-1734.9454345703125
1714645057.8117032,65000,-1733.955810546875
1714645068.5719204,65500,-1524.944580078125
1714645079.5997267,66000,-1336.922119140625
1714645090.2071404,66500,-1403.93017578125
1714645101.2162936,67000,-1330.92041015625
1714645111.9262,67500,-1461.9521484375
1714645122.8072228,68000,-1479.9632568359375
1714645133.8397584,68500,-1385.95361328125
1714645144.3794582,69000,-1311.9539794921875
1714645154.584034,69500,-1257.9205322265625
1714645164.6223931,70000,-1273.9210205078125
1714645174.8930473,70500,-1170.9207763671875
1714645185.4414644,71000,-1233.93115234375
1714645195.7021518,71500,-967.930908203125
1714645206.5611715,72000,-979.932373046875
1714645217.117017,72500,-1297.976318359375
1714645226.883751,73000,-1404.9654541015625
1714645238.092887,73500,-1405.9537353515625
1714645248.7152746,74000,-1320.9522705078125
1714645259.236935,74500,-750.9091796875
1714645269.839988,75000,-685.9130249023438
1714645280.6849399,75500,-770.9223022460938
1714645291.3775167,76000,-836.933349609375
1714645302.4418423,76500,-932.9517211914062
1714645313.0613751,77000,-835.9411010742188
1714645322.9658644,77500,-747.93017578125
1714645333.1831841,78000,-738.9259033203125
1714645343.672786,78500,-712.9287109375
1714645354.3904893,79000,-707.9241333007812
1714645365.1362634,79500,-594.9114990234375
1714645375.903361,80000,-510.9046630859375
1714645386.8704083,80500,-450.90679931640625
1714645397.3626754,81000,-398.9090881347656
1714645407.8258517,81500,-421.9110107421875
1714645417.9136436,82000,-409.9110412597656
1714645428.074424,82500,-495.92315673828125
1714645438.9823213,83000,-462.9203796386719
1714645449.899674,83500,-406.906982421875
1714645460.6584196,84000,-418.9088439941406
1714645471.4858193,84500,-314.90887451171875
1714645482.4569325,85000,-294.9076843261719
1714645493.0705829,85500,-276.9100036621094
1714645504.0460339,86000,-222.90933227539062
1714645514.5377617,86500,-273.90924072265625
1714645525.1304448,87000,-239.912109375
1714645535.8823066,87500,-251.90914916992188
1714645546.4999247,88000,-233.90724182128906
1714645557.502659,88500,-147.9071044921875
1714645568.6364295,89000,-131.9086151123047
1714645579.4308243,89500,-117.9101791381836
1714645590.3818305,90000,-148.90870666503906
1714645600.8495831,90500,-115.90878295898438
1714645611.7607017,91000,-203.91928100585938
1714645622.0217054,91500,-234.9199981689453
1714645632.3307052,92000,-184.9216766357422
1714645642.8735561,92500,-229.9187774658203
1714645653.3699467,93000,-98.9090576171875
1714645663.7008548,93500,-97.9138412475586
1714645674.46204,94000,-107.91422271728516
1714645685.5006735,94500,-101.91121673583984
1714645696.4324555,95000,-82.91361236572266
1714645706.9313886,95500,-80.91117095947266
1714645718.1621006,96000,-49.90768051147461
1714645729.5284905,96500,-56.90825653076172
1714645740.5945034,97000,-77.9056396484375
1714645751.1839287,97500,-77.90990447998047
1714645761.7643976,98000,-59.90978240966797
1714645772.5845795,98500,-52.91154479980469
1714645783.5014064,99000,-60.9161376953125
1714645793.9835482,99500,-78.90731811523438
1714645804.8984883,100000,-65.90552520751953
1714645816.4146376,100500,-82.9104232788086
1714645827.5276296,101000,-85.90924835205078
1714645838.752217,101500,-102.91018676757812
1714645849.685675,102000,-64.91276550292969
1714645860.2556477,102500,-68.91289520263672
1714645871.0310304,103000,-21.912118911743164
1714645881.73311,103500,-24.9073429107666
1714645892.4973905,104000,-42.906368255615234
1714645902.811833,104500,-37.90752410888672
1714645913.3646224,105000,-65.9055404663086
1714645924.1490526,105500,-38.90830612182617
1714645935.0631592,106000,-22.907934188842773
1714645945.855089,106500,-26.909793853759766
1714645956.6636593,107000,-98.92316436767578
1714645967.2737472,107500,-25.91009521484375
1714645977.9353144,108000,-24.907426834106445
1714645989.1681738,108500,-17.907915115356445
1714645998.0914347,109000,-13.909778594970703
1714646008.5635073,109500,-23.910009384155273
1714646019.5344584,110000,-11.908464431762695
1714646030.687106,110500,-11.908978462219238
1714646042.0538697,111000,-3.911344289779663
1714646053.4248323,111500,-15.913084030151367
1714646064.4267836,112000,-19.91202163696289
1714646075.219874,112500,-9.910494804382324
1714646085.3076077,113000,-10.908244132995605
1714646095.9228067,113500,-2.91203236579895
1714646106.3419878,114000,-3.913145065307617
1714646117.0431762,114500,-28.90877342224121
1714646128.17275,115000,-13.909439086914062
1714646138.942918,115500,-2.9096314907073975
1714646149.0912426,116000,-11.905203819274902
1714646160.5350935,116500,-23.90934944152832
1714646171.7379587,117000,-22.907127380371094
1714646182.6446848,117500,-2.9078989028930664
1714646193.572047,118000,-6.913538932800293
1714646204.1630845,118500,-6.912606239318848
1714646215.482734,119000,-9.906930923461914
1714646226.7387683,119500,-7.908252716064453
1714646237.8697393,120000,-5.910737991333008
1714646248.2192757,120500,-10.914039611816406
1714646259.3404224,121000,-12.912538528442383
1714646270.100736,121500,-5.911492824554443
1714646280.4952257,122000,-0.9157825112342834
1714646291.716903,122500,-12.911334037780762
1714646302.7240849,123000,-14.904982566833496
1714646313.4919374,123500,-14.907909393310547
1714646324.187174,124000,-6.9095869064331055
1714646335.1837602,124500,-4.911468029022217
1714646346.0691924,125000,-1.9086352586746216
1714646356.9130836,125500,0.09010045975446701
1714646367.5815465,126000,-5.90958833694458
1714646378.0816576,126500,-286.9520263671875
1714646388.8276563,127000,-276.95538330078125
1714646399.3062184,127500,-14.908516883850098
1714646410.249183,128000,-9.907959938049316
1714646421.4021547,128500,-13.910469055175781
1714646431.8390887,129000,-39.909027099609375
1714646442.848788,129500,-14.912445068359375
1714646453.2059252,130000,-9.910799026489258
1714646464.106055,130500,-148.93019104003906
1714646474.578159,131000,-188.936279296875
1714646485.740228,131500,-1.9088985919952393
1714646496.5277982,132000,1.0932049751281738
1714646507.1473384,132500,-4.9065842628479
1714646517.7659388,133000,-12.908958435058594
1714646526.3226557,133500,-7.9058837890625
1714646537.0040553,134000,-0.9076986908912659
1714646547.6132133,134500,-14.909250259399414
1714646558.5254014,135000,-82.92051696777344
1714646568.9651642,135500,-87.92061614990234
1714646579.5410328,136000,0.09203769266605377
1714646589.9451256,136500,-0.9118713736534119
1714646600.993117,137000,-4.911492347717285
1714646611.588968,137500,-5.912225723266602
1714646622.6843617,138000,-3.90861177444458
1714646633.2576938,138500,0.08910253643989563
1714646644.5632014,139000,0.08767987042665482
1714646654.6141443,139500,-9.910135269165039
1714646665.87379,140000,-4.907303333282471
1714646675.9490378,140500,1.0897982120513916
1714646686.6261606,141000,-0.9108409881591797
1714646697.2571461,141500,0.08678226917982101
1714646707.9571884,142000,1.0920850038528442
1714646718.9308565,142500,-126.91912841796875
1714646729.3284304,143000,-4.909407615661621
1714646740.6194856,143500,-3.9077045917510986
1714646751.7350876,144000,-11.906645774841309
1714646762.777255,144500,1.0904461145401
1714646774.0506473,145000,0.08996257185935974
1714646784.894621,145500,-1.9108176231384277
1714646795.532985,146000,-0.9063908457756042
1714646806.5835748,146500,-0.90543133020401
1714646817.0731328,147000,-0.9120949506759644
1714646827.6314943,147500,-0.9119575023651123
1714646838.2568812,148000,0.09161525964736938
1714646849.5778391,148500,-1.910298228263855
1714646860.5430715,149000,-1.912937045097351
1714646871.8861454,149500,0.09159988909959793
1714646882.3975925,150000,1.090778112411499
1714646893.1675532,150500,1.0950030088424683
1714646904.0343068,151000,1.090646505355835
