Wall time,Step,Value
1714652277.536358,500,-5424.45166015625
1714652288.250363,1000,-5063.99951171875
1714652298.7351289,1500,-5243.38818359375
1714652308.7508142,2000,-5205.46484375
1714652319.4225194,2500,-5013.34326171875
1714652329.8641531,3000,-5150.40234375
1714652340.4571824,3500,-5207.91943359375
1714652351.5835855,4000,-5320.68359375
1714652362.4596946,4500,-5199.42578125
1714652373.5840456,5000,-5092.43896484375
1714652384.224579,5500,-5089.939453125
1714652395.766015,6000,-5035.3984375
1714652407.321938,6500,-4979.4091796875
1714652419.8584785,7000,-4868.38720703125
1714652432.7275383,7500,-4827.38720703125
1714652444.578813,8000,-4967.42041015625
1714652457.0859456,8500,-4845.38720703125
1714652467.6873095,9000,-4754.36572265625
1714652478.3926682,9500,-4703.34423828125
1714652489.062392,10000,-4731.3564453125
1714652499.8483107,10500,-4638.34619140625
1714652510.771997,11000,-4621.33447265625
1714652521.1817322,11500,-4719.34619140625
1714652532.0645702,12000,-4655.3251953125
1714652542.6751366,12500,-4650.3251953125
1714652553.5256522,13000,-4691.32568359375
1714652564.180083,13500,-4574.3046875
1714652574.9242036,14000,-4564.3037109375
1714652585.76578,14500,-4584.3251953125
1714652595.7413645,15000,-4502.29296875
1714652606.2514176,15500,-4558.3037109375
1714652616.9449716,16000,-4747.34765625
1714652627.9534037,16500,-4736.34619140625
1714652637.7756126,17000,-4834.37841796875
1714652648.5054138,17500,-4854.37841796875
1714652659.0213823,18000,-4639.32421875
1714652669.9246337,18500,-4714.345703125
1714652681.0174801,19000,-4781.33447265625
1714652691.8506367,19500,-4849.357421875
1714652702.3253524,20000,-4914.3466796875
1714652712.9645162,20500,-5007.36865234375
1714652723.806145,21000,-5000.3896484375
1714652734.0911899,21500,-4938.36767578125
1714652745.059467,22000,-4903.380859375
1714652755.30998,22500,-4676.349609375
1714652766.555433,23000,-4832.37109375
1714652777.0610678,23500,-5004.404296875
1714652787.5842493,24000,-4967.39306640625
1714652798.8566403,24500,-4945.40380859375
1714652809.0652788,25000,-4923.3818359375
1714652819.6431367,25500,-4850.390625
1714652830.8241878,26000,-4815.35888671875
1714652841.3603425,26500,-4782.32666015625
1714652852.0462556,27000,-4839.337890625
1714652862.888273,27500,-4929.33740234375
1714652873.3117366,28000,-5053.35888671875
1714652883.2121923,28500,-5157.3798828125
1714652893.8871753,29000,-5169.369140625
1714652904.0606503,29500,-5232.38037109375
1714652914.8526986,30000,-5026.34765625
1714652926.251233,30500,-4942.33642578125
1714652937.6249516,31000,-4997.35888671875
1714652948.3616607,31500,-4968.35693359375
1714652959.7028377,32000,-4906.36767578125
1714652970.452069,32500,-4791.34521484375
1714652980.9516287,33000,-4585.291015625
1714652992.0117855,33500,-4596.3134765625
1714653002.4459646,34000,-4429.279296875
1714653013.5714447,34500,-4453.30126953125
1714653023.4383764,35000,-4481.3017578125
1714653033.9419012,35500,-4610.3232421875
1714653044.5489168,36000,-4624.32275390625
1714653054.8422391,36500,-4588.2919921875
1714653065.5421455,37000,-4572.29150390625
1714653076.300715,37500,-4596.2919921875
1714653087.2689219,38000,-4628.32470703125
1714653097.474556,38500,-4720.33544921875
1714653107.8295343,39000,-4683.31298828125
1714653118.7330544,39500,-4822.35693359375
1714653129.377418,40000,-4710.3125
1714653140.379041,40500,-4707.3330078125
1714653150.2614279,41000,-4743.34326171875
1714653161.2747803,41500,-4710.32177734375
1714653171.7605093,42000,-4702.34375
1714653182.6583903,42500,-4757.35498046875
1714653193.1436772,43000,-4610.322265625
1714653203.3023822,43500,-4699.33349609375
1714653213.7279403,44000,-4716.333984375
1714653224.5863187,44500,-4819.3447265625
1714653235.4531782,45000,-4786.31103515625
1714653245.869612,45500,-4810.32275390625
1714653256.3649294,46000,-4875.30078125
1714653266.8154023,46500,-4823.2783203125
1714653277.2055247,47000,-4884.3125
1714653287.5754907,47500,-4874.291015625
1714653298.657803,48000,-4897.291015625
1714653309.1705058,48500,-5000.30126953125
1714653319.7164693,49000,-4928.27001953125
1714653330.7961783,49500,-4989.3017578125
1714653341.7323077,50000,-4937.28125
1714653352.5104678,50500,-4758.28173828125
1714653362.9717531,51000,-4913.31494140625
1714653373.5161886,51500,-4891.33740234375
1714653384.158195,52000,-4941.3603515625
1714653395.3022768,52500,-4860.33837890625
1714653406.3626142,53000,-4866.35986328125
1714653416.9796796,53500,-5051.40234375
1714653428.3237374,54000,-4992.40234375
1714653439.4247773,54500,-4974.40283203125
1714653449.6795833,55000,-4885.369140625
1714653460.5339034,55500,-4918.35888671875
1714653471.3599272,56000,-4798.31591796875
1714653481.6574292,56500,-4733.31494140625
1714653492.780298,57000,-4516.27197265625
1714653503.1537168,57500,-4448.26025390625
1714653513.820027,58000,-4485.27099609375
1714653524.5867121,58500,-4388.23828125
1714653535.3874445,59000,-4322.216796875
1714653546.4085047,59500,-4325.21484375
