Wall time,Step,Value
1714722090.054328,2048,-5261.15478515625
1714722161.440936,4096,-5093.71875
1714722236.7642477,6144,-4855.29931640625
1714722312.5841722,8192,-4607.27978515625
1714722391.9928324,10240,-4448.2822265625
1714722471.3760543,12288,-4599.34912109375
1714722553.3284373,14336,-4198.26123046875
1714722634.1566315,16384,-4080.202880859375
1714722714.34757,18432,-3838.13671875
1714722797.8979578,20480,-3835.10791015625
1714722873.9677289,22528,-3884.126708984375
1714722954.3492222,24576,-4234.1845703125
1714723032.2168474,26624,-3821.13916015625
1714723111.965932,28672,-3490.095458984375
1714723194.4407146,30720,-3166.087646484375
1714723274.921669,32768,-3135.09765625
1714723352.426309,34816,-3212.07373046875
1714723434.4427228,36864,-3236.02734375
1714723513.370324,38912,-2906.992919921875
1714723595.5444078,40960,-2767.98291015625
1714723673.712796,43008,-2584.975341796875
1714723754.3529754,45056,-2116.93212890625
1714723833.4517102,47104,-2051.93115234375
1714723910.8685303,49152,-2038.9208984375
1714723989.705465,51200,-2010.92138671875
1714724067.1775513,53248,-1996.930419921875
1714724145.9675481,55296,-1959.96337890625
1714724225.7178218,57344,-2037.9281005859375
1714724305.7201233,59392,-1805.9127197265625
1714724384.860375,61440,-1657.9300537109375
1714724463.276684,63488,-1485.9112548828125
1714724541.082123,65536,-1508.9219970703125
1714724619.0447528,67584,-1111.90673828125
1714724697.1809926,69632,-1168.9078369140625
1714724775.1817796,71680,-1291.91162109375
1714724851.6726382,73728,-1017.9137573242188
1714724930.2378137,75776,-912.9085083007812
1714725006.8464842,77824,-888.9130249023438
1714725084.891253,79872,-883.907958984375
1714725161.4599247,81920,-768.9107055664062
1714725241.8373528,83968,-839.9140014648438
1714725321.0409393,86016,-721.9119873046875
1714725397.5501933,88064,-744.908935546875
1714725474.5888886,90112,-767.9131469726562
1714725552.31531,92160,-728.9048461914062
1714725629.9246671,94208,-618.913818359375
1714725707.5465224,96256,-632.909912109375
1714725785.3972576,98304,-530.9077758789062
1714725865.0601714,100352,-498.91168212890625
1714725941.8159137,102400,-450.91064453125
1714726019.590131,104448,-377.9102478027344
1714726098.1822984,106496,-464.9093933105469
1714726176.1850736,108544,-346.9151306152344
1714726253.552826,110592,-341.9081726074219
1714726329.7454631,112640,-328.9118957519531
1714726407.5639658,114688,-248.91087341308594
1714726484.7921326,116736,-291.9122619628906
1714726562.4050257,118784,-226.91183471679688
1714726640.185463,120832,-182.90982055664062
1714726716.291406,122880,-139.9092559814453
1714726793.7500646,124928,-172.91038513183594
1714726872.419336,126976,-133.91143798828125
1714726948.9717543,129024,-155.91165161132812
1714727025.8827922,131072,-94.91094970703125
1714727104.3078074,133120,-100.91047668457031
1714727183.4755034,135168,-104.91146087646484
1714727261.5412924,137216,-82.91267395019531
1714727338.0156574,139264,-74.90547943115234
1714727414.401067,141312,-73.911865234375
1714727494.607351,143360,-53.90980911254883
1714727573.0544038,145408,-55.908897399902344
1714727651.7082353,147456,-49.910091400146484
1714727728.5765927,149504,-43.909175872802734
1714727805.3926446,151552,-45.90968704223633
1714727883.0337982,153600,-51.912540435791016
1714727960.960059,155648,-35.908897399902344
1714728039.707771,157696,-29.91286849975586
1714728117.7479165,159744,-24.90612030029297
1714728194.3740966,161792,-20.912195205688477
1714728271.5034387,163840,-16.90871238708496
1714728351.8977718,165888,-13.912110328674316
1714728433.1706438,167936,-15.904317855834961
1714728512.6643054,169984,-17.909725189208984
1714728592.9154093,172032,-21.91190528869629
1714728675.443674,174080,-9.914419174194336
1714728756.7755046,176128,-13.908686637878418
1714728835.6865838,178176,-10.910276412963867
1714728919.2032464,180224,-7.911258220672607
1714729002.364004,182272,-12.911632537841797
1714729085.2567863,184320,-12.913260459899902
1714729167.4709485,186368,-12.909903526306152
1714729251.691641,188416,-5.910768985748291
1714729336.8919675,190464,-12.911012649536133
1714729417.2096698,192512,-5.908782958984375
1714729497.4826686,194560,-7.913335800170898
1714729579.4865336,196608,-10.908905029296875
1714729660.051452,198656,-0.9127496480941772
1714729739.0825229,200704,-2.9067957401275635
1714729817.9546695,202752,-10.907852172851562
1714729896.37348,204800,-3.9097864627838135
1714729975.5734024,206848,-6.913087368011475
1714730054.026877,208896,-5.907978534698486
1714730131.467833,210944,-4.907821178436279
1714730207.6124926,212992,-3.9066262245178223
1714730284.1144211,215040,-4.9133148193359375
1714730361.0865846,217088,-1.9112516641616821
1714730437.6997514,219136,-8.907575607299805
1714730515.7972553,221184,-1.9080017805099487
1714730595.8625438,223232,-4.913219451904297
1714730674.0921724,225280,-4.908299922943115
1714730749.9797075,227328,-1.9095754623413086
1714730826.7339852,229376,-4.913329601287842
1714730904.7882512,231424,-0.9049645662307739
1714730980.4304428,233472,-6.910670757293701
1714731057.8337963,235520,-6.905528545379639
