Wall time,Step,Value
1714605896.8695233,2048,-5130.9248046875
1714606036.9021943,4096,-5970.037109375
1714606178.4103515,6144,-6291.2080078125
1714606322.2750003,8192,-6719.92333984375
1714606464.1773386,10240,-7000.0
1714606607.2260127,12288,-7000.0
1714606748.7757201,14336,-7000.0
1714606886.5987604,16384,-7000.0
1714607027.0573854,18432,-7000.0
1714607166.4367466,20480,-7000.0
1714607308.33486,22528,-7000.0
1714607448.223467,24576,-7000.0
1714607591.8346157,26624,-7000.0
1714607731.7581048,28672,-7000.0
1714607875.148613,30720,-7000.0
1714608016.0347447,32768,-7000.0
1714608160.5492914,34816,-7000.0
1714608298.194205,36864,-7000.0
1714608443.0741076,38912,-7000.0
1714608583.6782742,40960,-7000.0
1714608727.4559624,43008,-7000.0
1714608869.7098665,45056,-7000.0
1714609013.000662,47104,-7000.0
1714609151.1848695,49152,-7000.0
1714609295.9623425,51200,-7000.0
1714609440.2490342,53248,-7000.0
1714609579.685523,55296,-7000.0
1714609720.4166512,57344,-7000.0
1714609860.021906,59392,-7000.0
1714610001.9465635,61440,-7000.0
1714610143.2125845,63488,-7000.0
1714610286.561688,65536,-7000.0
1714610427.646676,67584,-7000.0
1714610568.8860931,69632,-7000.0
1714610708.5280123,71680,-7000.0
1714610848.2025666,73728,-7000.0
1714610987.8374166,75776,-7000.0
1714611128.8821633,77824,-7000.0
1714611271.6377616,79872,-7000.0
1714611412.4535568,81920,-7000.0
1714611556.997779,83968,-7000.0
1714611699.5064209,86016,-7000.0
1714611837.8209848,88064,-7000.0
1714611980.85925,90112,-7000.0
1714612122.2752836,92160,-7000.0
1714612263.0451193,94208,-7000.0
1714612403.9411218,96256,-7000.0
1714612544.7142668,98304,-7000.0
1714612686.3766203,100352,-7000.0
1714612827.1398342,102400,-7000.0
1714612967.2315478,104448,-7000.0
1714613107.8354208,106496,-7000.0
1714613248.9298704,108544,-7000.0
1714613391.4630792,110592,-7000.0
1714613533.6056907,112640,-7000.0
1714613673.1038744,114688,-7000.0
1714613814.8992453,116736,-7000.0
1714613952.5980282,118784,-7000.0
1714614091.7870438,120832,-7000.0
1714614231.922021,122880,-7000.0
1714614372.792342,124928,-7000.0
1714614516.306561,126976,-7000.0
1714614657.4224854,129024,-7000.0
1714614798.84571,131072,-7000.0
1714614940.7686071,133120,-7000.0
1714615081.8423777,135168,-7000.0
1714615224.231458,137216,-7000.0
1714615366.4157326,139264,-7000.0
1714615508.9337974,141312,-7000.0
1714615652.7256439,143360,-7000.0
1714615793.7988784,145408,-7000.0
1714615935.4197571,147456,-7000.0
1714616078.5274017,149504,-7000.0
1714616215.298794,151552,-7000.0
1714616355.5822256,153600,-7000.0
1714616496.9710286,155648,-7000.0
1714616644.1424043,157696,-7000.0
1714616782.4832833,159744,-7000.0
1714616922.7316902,161792,-7000.0
1714617063.170485,163840,-7000.0
1714617202.910842,165888,-7000.0
1714617345.1353405,167936,-7000.0
1714617485.1676383,169984,-7000.0
1714617628.5566227,172032,-7000.0
1714617768.4904146,174080,-7000.0
1714617910.3029628,176128,-7000.0
1714618048.8472083,178176,-7000.0
1714618191.709957,180224,-7000.0
1714618330.6632144,182272,-7000.0
1714618472.005272,184320,-7000.0
1714618612.4888864,186368,-7000.0
1714618753.8918722,188416,-7000.0
1714618893.8009052,190464,-7000.0
1714619033.1062417,192512,-7000.0
1714619172.2422621,194560,-7000.0
1714619313.313723,196608,-7000.0
1714619455.289661,198656,-7000.0
1714619595.841622,200704,-7000.0
1714619737.1189363,202752,-7000.0
1714619878.0879195,204800,-7000.0
1714620019.7569206,206848,-7000.0
1714620160.5911307,208896,-7000.0
1714620300.7023664,210944,-7000.0
1714620444.6704624,212992,-7000.0
1714620583.1879559,215040,-7000.0
1714620722.807933,217088,-7000.0
1714620863.031649,219136,-7000.0
1714621003.7961168,221184,-7000.0
1714621141.9297218,223232,-7000.0
1714621284.1697743,225280,-7000.0
