Wall time,Step,Value
1714578170.085954,2048,-5136.57568359375
1714578315.3637714,4096,-5031.79443359375
1714578459.7189653,6144,-4823.35791015625
1714578603.690882,8192,-4922.357421875
1714578745.9520051,10240,-4830.34521484375
1714578889.0441976,12288,-4630.322265625
1714579025.1202161,14336,-4567.30029296875
1714579164.2759085,16384,-4491.29833984375
1714579307.4774072,18432,-4682.28857421875
1714579448.850669,20480,-4794.298828125
1714579590.740028,22528,-4491.23388671875
1714579732.0740705,24576,-4357.2333984375
1714579875.3668373,26624,-4136.23291015625
1714580017.0621884,28672,-4094.244384765625
1714580157.024425,30720,-3950.208984375
1714580299.360724,32768,-4101.25390625
1714580442.4636977,34816,-4311.31201171875
1714580584.9228969,36864,-4107.25830078125
1714580728.1952646,38912,-3836.138427734375
1714580868.8455229,40960,-3822.12841796875
1714581009.7926989,43008,-3516.130126953125
1714581150.417335,45056,-3462.11669921875
1714581292.2111733,47104,-3854.178466796875
1714581432.3608305,49152,-3652.156982421875
1714581571.2167835,51200,-3189.0390625
1714581714.4595068,53248,-3076.029541015625
1714581851.9070702,55296,-3024.010009765625
1714581992.6232405,57344,-3122.08447265625
1714582135.7953682,59392,-3560.156494140625
1714582276.5092072,61440,-3553.113037109375
1714582421.5053647,63488,-3957.2197265625
1714582558.6078546,65536,-4480.37109375
1714582698.163388,67584,-4851.4248046875
1714582836.8011003,69632,-4515.36328125
1714582978.685309,71680,-4089.26611328125
1714583120.4220674,73728,-3885.19091796875
1714583262.7039127,75776,-4085.213134765625
1714583405.543413,77824,-3891.191162109375
1714583546.9681287,79872,-4051.310791015625
1714583690.793498,81920,-4341.34521484375
1714583832.2768254,83968,-4484.375
1714583974.6566894,86016,-4415.337890625
1714584114.8180857,88064,-4467.29296875
1714584257.1872053,90112,-4285.23095703125
1714584399.2601852,92160,-4078.278564453125
1714584540.8894255,94208,-3876.233642578125
1714584683.0514734,96256,-3496.111572265625
1714584822.570063,98304,-3509.08251953125
1714584964.196161,100352,-3532.11474609375
1714585104.0949333,102400,-3233.107421875
1714585244.233581,104448,-3173.087890625
1714585385.7722442,106496,-3325.158203125
1714585525.6319716,108544,-3406.134521484375
1714585667.2716293,110592,-3395.091796875
1714585807.0777214,112640,-2758.024658203125
1714585947.8527155,114688,-2785.003662109375
1714586089.3810954,116736,-2882.050537109375
1714586231.223112,118784,-2561.050537109375
1714586375.984194,120832,-2440.99609375
1714586517.4444652,122880,-2633.029296875
1714586658.8431485,124928,-2516.0166015625
1714586799.572732,126976,-2606.017822265625
1714586944.1691077,129024,-2275.987060546875
1714587087.5123007,131072,-2359.984619140625
1714587232.0095644,133120,-2373.97265625
1714587374.6832118,135168,-2182.9755859375
1714587517.0713568,137216,-2180.026611328125
1714587656.6143966,139264,-2180.992919921875
1714587798.7131917,141312,-2329.984130859375
1714587940.8333473,143360,-2363.979736328125
1714588080.2253046,145408,-2175.973876953125
1714588225.0495536,147456,-1850.933837890625
1714588366.3727849,149504,-1713.9195556640625
1714588507.7411551,151552,-1744.9176025390625
1714588647.7458355,153600,-1707.9652099609375
1714588792.923133,155648,-2007.9761962890625
1714588934.8911836,157696,-1786.9427490234375
1714589077.40823,159744,-1966.942138671875
1714589219.0945766,161792,-1977.9468994140625
1714589361.5128462,163840,-1753.92138671875
1714589504.734318,165888,-1547.917724609375
1714589644.8147495,167936,-1407.904052734375
1714589788.8175097,169984,-1595.9417724609375
1714589930.6260831,172032,-1305.9149169921875
1714590071.3628604,174080,-1536.9149169921875
1714590212.7551126,176128,-1498.9049072265625
1714590359.1354039,178176,-1243.9085693359375
1714590502.2060935,180224,-1260.9051513671875
1714590643.3523479,182272,-1450.90771484375
1714590783.3030427,184320,-1423.9158935546875
1714590925.4140956,186368,-1320.9100341796875
1714591065.8980088,188416,-1106.9078369140625
1714591207.306709,190464,-1211.9041748046875
1714591349.4206839,192512,-1292.926513671875
1714591492.1127472,194560,-1190.9097900390625
1714591633.2772508,196608,-1222.9031982421875
1714591778.6711724,198656,-1149.9200439453125
1714591920.7806256,200704,-1043.9058837890625
1714592064.0145447,202752,-1106.9029541015625
1714592206.910389,204800,-1225.903076171875
1714592350.3483074,206848,-1034.9090576171875
1714592492.8779604,208896,-1008.9100952148438
1714592635.3478842,210944,-1045.9051513671875
1714592776.687617,212992,-1104.9071044921875
1714592915.8640697,215040,-1066.907470703125
1714593059.4502034,217088,-1208.908203125
1714593199.1106257,219136,-923.9067993164062
1714593341.2543366,221184,-985.9017333984375
1714593479.3250656,223232,-953.907470703125
1714593621.9951153,225280,-951.9083251953125
1714593764.0286274,227328,-1026.9200439453125
1714593908.924158,229376,-907.908447265625
1714594050.086282,231424,-888.9056396484375
1714594190.4029837,233472,-939.9117431640625
1714594328.4600573,235520,-967.9085693359375
1714594468.981036,237568,-920.9054565429688
1714594609.379836,239616,-882.911865234375
1714594750.1045837,241664,-884.9102172851562
1714594889.978302,243712,-918.9091796875
1714595029.9875236,245760,-834.9086303710938
1714595172.1221468,247808,-793.9093627929688
1714595313.8908935,249856,-917.9083862304688
1714595457.2174816,251904,-768.9053955078125
1714595602.8867471,253952,-840.910888671875
1714595744.8520596,256000,-768.9108276367188
1714595886.3392673,258048,-809.906005859375
1714596025.8480005,260096,-823.9089965820312
1714596167.4968483,262144,-785.9113159179688
1714596308.1686695,264192,-841.9097900390625
1714596448.2530274,266240,-719.9027099609375
1714596591.7975113,268288,-669.9100952148438
1714596735.2504795,270336,-652.9071655273438
1714596878.9740784,272384,-667.9103393554688
1714597017.7609758,274432,-626.9053344726562
1714597160.6522295,276480,-792.9033203125
1714597304.8242443,278528,-657.9055786132812
1714597447.2718215,280576,-650.9091796875
1714597587.1521509,282624,-657.9100952148438
1714597730.5458777,284672,-612.9071655273438
1714597871.6900713,286720,-640.9083862304688
1714598012.4822958,288768,-587.9080200195312
1714598156.1526623,290816,-528.9107666015625
1714598296.3640213,292864,-480.9082336425781
1714598440.860593,294912,-539.9091186523438
1714598589.220165,296960,-541.904541015625
1714598732.9276605,299008,-492.9074401855469
1714598876.819277,301056,-455.91387939453125
1714599021.613442,303104,-459.9098205566406
1714599163.8400218,305152,-423.9068603515625
1714599304.5081162,307200,-398.9134826660156
1714599445.1263282,309248,-363.9102783203125
1714599584.3521125,311296,-356.9060974121094
1714599724.0628135,313344,-347.9038391113281
1714599864.3448298,315392,-333.90826416015625
1714600005.3271232,317440,-266.9061279296875
1714600147.9470716,319488,-320.9061584472656
1714600289.1625006,321536,-244.90660095214844
1714600428.9210396,323584,-283.91058349609375
1714600567.7006733,325632,-215.90438842773438
1714600708.8002899,327680,-173.91134643554688
1714600852.1259768,329728,-163.91143798828125
1714600993.7200925,331776,-169.90811157226562
1714601140.2031431,333824,-126.90848541259766
1714601281.7979238,335872,-80.90909576416016
1714601422.1603677,337920,-101.90919494628906
1714601563.29134,339968,-85.90760040283203
1714601705.4390843,342016,-67.90767669677734
1714601846.374045,344064,-82.91040802001953
1714601988.349053,346112,-52.90639114379883
1714602129.6352274,348160,-42.90279006958008
1714602270.4514842,350208,-57.90827178955078
1714602411.0208063,352256,-37.90855407714844
1714602554.7655036,354304,-32.91111755371094
1714602696.1232443,356352,-27.907072067260742
1714602839.7519507,358400,-29.906082153320312
1714602981.3911343,360448,-37.910465240478516
1714603121.37807,362496,-29.906766891479492
1714603260.0841696,364544,-25.906869888305664
1714603402.8808947,366592,-13.906691551208496
1714603548.0287607,368640,-25.905315399169922
1714603688.6637902,370688,-17.907808303833008
1714603832.1983767,372736,-25.9073429107666
1714603973.1699438,374784,-16.90989112854004
1714604113.4551916,376832,-23.910633087158203
1714604252.1851492,378880,-13.908693313598633
1714604394.492434,380928,-9.90723991394043
1714604534.8785985,382976,-24.90695571899414
1714604676.000056,385024,-8.910649299621582
1714604818.0573502,387072,-15.910890579223633
