Wall time,Step,Value
1714550311.7546556,2048,-4615.18896484375
1714550457.2693012,4096,-4336.35205078125
1714550601.2405255,6144,-4633.3583984375
1714550744.9529572,8192,-4849.39013671875
1714550887.0140986,10240,-4873.3662109375
1714551031.6599476,12288,-4628.3125
1714551174.9502149,14336,-4650.2822265625
1714551318.1910422,16384,-4595.271484375
1714551461.9357314,18432,-4781.34765625
1714551602.056011,20480,-4631.3115234375
1714551744.7696946,22528,-4820.2861328125
1714551888.0997162,24576,-4693.310546875
1714552033.0297236,26624,-4611.255859375
1714552175.4354248,28672,-4843.3125
1714552323.0096185,30720,-5012.3564453125
1714552470.9503467,32768,-4806.37744140625
1714552613.279591,34816,-4513.35400390625
1714552755.0542219,36864,-4521.31298828125
1714552895.7149003,38912,-4439.22265625
1714553038.3620358,40960,-4480.2568359375
1714553180.3884547,43008,-4381.24658203125
1714553325.4360452,45056,-4669.2900390625
1714553467.8670259,47104,-4691.298828125
1714553613.0394173,49152,-4852.365234375
1714553756.4115458,51200,-4887.41015625
1714553898.9428887,53248,-4728.39208984375
1714554042.5913966,55296,-4693.39306640625
1714554186.8315551,57344,-4589.35009765625
1714554328.7672176,59392,-4553.3798828125
1714554472.2107153,61440,-4573.3447265625
1714554612.6427245,63488,-4547.3193359375
1714554757.2483282,65536,-4823.35205078125
1714554897.9796283,67584,-4848.35595703125
1714555041.998511,69632,-4813.3671875
1714555184.9291706,71680,-4792.3447265625
1714555331.2040756,73728,-4732.3427734375
1714555471.2614043,75776,-4681.32177734375
1714555614.6527607,77824,-4701.31884765625
1714555755.8986912,79872,-4717.34228515625
1714555895.5653937,81920,-4542.2529296875
1714556040.7809672,83968,-4310.28759765625
1714556182.642643,86016,-4239.26611328125
1714556327.2325003,88064,-4316.27001953125
1714556468.8826249,90112,-4287.2490234375
1714556612.6678722,92160,-4484.30126953125
1714556755.3377914,94208,-4097.24755859375
1714556898.8280692,96256,-4017.193359375
1714557043.2688582,98304,-4137.19580078125
1714557186.5168521,100352,-4540.2734375
1714557328.080882,102400,-4536.24951171875
1714557469.263593,104448,-4678.2919921875
1714557615.070083,106496,-4708.24755859375
1714557758.977813,108544,-4468.22509765625
1714557902.818333,110592,-4470.2685546875
1714558044.661958,112640,-4578.30224609375
1714558188.9854841,114688,-4572.33447265625
1714558328.9692345,116736,-4445.33544921875
1714558472.657244,118784,-4409.322265625
1714558614.4592128,120832,-4336.22265625
1714558757.7479174,122880,-4050.16943359375
1714558902.568379,124928,-3920.106201171875
1714559045.183866,126976,-3904.16162109375
1714559188.1110654,129024,-4423.21533203125
1714559328.8529186,131072,-4354.24365234375
1714559469.3033023,133120,-4387.267578125
1714559611.069049,135168,-4259.22412109375
1714559749.5556676,137216,-4166.248046875
1714559892.8786335,139264,-4425.22509765625
1714560033.9776323,141312,-4366.23583984375
1714560175.8934035,143360,-4195.19189453125
1714560316.883797,145408,-4230.16015625
1714560460.6200016,147456,-4227.1708984375
1714560600.804314,149504,-3997.162841796875
1714560742.067915,151552,-3782.127685546875
1714560882.0753593,153600,-3840.180419921875
1714561022.84664,155648,-3998.22265625
1714561161.979944,157696,-4151.22216796875
1714561306.1467907,159744,-4060.1708984375
1714561445.9220896,161792,-3831.161865234375
1714561585.4078057,163840,-3825.14013671875
1714561726.0911913,165888,-3888.136474609375
1714561868.802888,167936,-3986.159423828125
1714562009.5363975,169984,-4223.20556640625
1714562151.050209,172032,-4484.28369140625
1714562294.1625173,174080,-4461.30419921875
1714562431.3884559,176128,-3951.1826171875
1714562571.9072282,178176,-3725.104736328125
1714562713.8832211,180224,-3751.086669921875
1714562859.264249,182272,-3669.0966796875
1714563001.3005302,184320,-3647.09130859375
1714563140.3342748,186368,-3549.064697265625
1714563286.0954635,188416,-3686.078125
1714563426.9776893,190464,-3843.134765625
1714563572.169566,192512,-3991.134521484375
1714563713.5914505,194560,-3653.092529296875
1714563854.633097,196608,-3441.07421875
1714563996.9526007,198656,-3421.040283203125
1714564137.0266767,200704,-3361.05322265625
1714564279.9073315,202752,-3381.083251953125
1714564421.615172,204800,-3290.08984375
1714564564.9358833,206848,-3469.125732421875
1714564709.6306367,208896,-3465.09521484375
1714564852.5238352,210944,-3170.048828125
1714564993.960897,212992,-3315.06982421875
1714565136.229738,215040,-3436.06982421875
1714565277.8388145,217088,-3231.00439453125
1714565419.8198693,219136,-3441.068359375
1714565560.099008,221184,-3181.037353515625
1714565702.6337478,223232,-3148.030029296875
1714565846.144893,225280,-3491.095458984375
1714565986.0465171,227328,-2943.02880859375
1714566126.2750435,229376,-2720.019775390625
1714566269.681056,231424,-2944.0400390625
1714566411.0706706,233472,-2798.99609375
1714566555.7448535,235520,-2845.009033203125
1714566698.3600874,237568,-2522.942626953125
1714566840.2031934,239616,-2342.949462890625
1714566981.3990562,241664,-2755.00634765625
1714567122.9028258,243712,-2558.97265625
1714567263.6818233,245760,-2442.9267578125
1714567408.9943528,247808,-2445.964111328125
1714567554.189846,249856,-2202.942626953125
1714567696.794557,251904,-2122.940185546875
1714567840.2170146,253952,-2250.93017578125
1714567983.5867732,256000,-2256.942626953125
1714568126.6449091,258048,-2030.9276123046875
1714568267.0314581,260096,-1896.918212890625
1714568405.6664612,262144,-1930.92236328125
1714568547.9161139,264192,-1800.91943359375
1714568691.194193,266240,-1798.9093017578125
1714568834.8157215,268288,-1493.9083251953125
1714568977.691675,270336,-1387.9066162109375
1714569119.180597,272384,-1463.9107666015625
1714569260.0872374,274432,-1440.910400390625
1714569400.7174973,276480,-1177.9110107421875
1714569540.3102043,278528,-1072.9073486328125
1714569680.0012803,280576,-1108.9068603515625
1714569819.6719065,282624,-1099.906982421875
1714569961.2881866,284672,-1080.910888671875
1714570102.6963167,286720,-1188.90771484375
1714570244.9613035,288768,-1095.9124755859375
1714570389.4494674,290816,-1231.9078369140625
1714570533.1761684,292864,-1156.9071044921875
1714570682.6892626,294912,-1067.9091796875
1714570830.7435997,296960,-1171.906982421875
1714570976.259117,299008,-1028.906982421875
1714571121.7358193,301056,-1171.90673828125
1714571268.0153189,303104,-944.9043579101562
1714571409.6493104,305152,-942.9133911132812
1714571553.312225,307200,-1063.9075927734375
1714571696.5294285,309248,-936.9063720703125
1714571838.366755,311296,-903.9056396484375
1714571979.8300183,313344,-919.909423828125
1714572121.858567,315392,-1034.9119873046875
1714572263.708939,317440,-1013.905517578125
1714572407.0950246,319488,-1080.906982421875
1714572549.6358643,321536,-917.9071044921875
1714572692.5150216,323584,-870.9104614257812
1714572835.3168342,325632,-821.905517578125
1714572980.48627,327680,-889.9111938476562
1714573121.2024295,329728,-902.905029296875
1714573261.911144,331776,-907.9093017578125
1714573403.6035132,333824,-833.9050903320312
1714573546.2682245,335872,-848.910888671875
1714573688.715841,337920,-783.9053955078125
1714573833.7934735,339968,-764.9078369140625
1714573974.5298471,342016,-881.9069213867188
1714574119.322747,344064,-898.91259765625
1714574264.040464,346112,-690.9081420898438
1714574408.0892556,348160,-687.904541015625
1714574548.17308,350208,-739.9071044921875
1714574690.4800522,352256,-726.9058227539062
1714574834.9673512,354304,-817.9072875976562
1714574978.3999698,356352,-674.9067993164062
1714575119.9326003,358400,-734.9091186523438
